spindle_load,x,y,z,csv_no,vibration_1,vibration_2,vibration_3,current,last_time
19.898068,139.0409,295.6382,427.714,1.0,31.560922775500003,32.2635689391,31.800255442399997,1.23902090549,5
19.898068,139.0409,295.6382,427.714,1.0,32.2991759426,31.8898902495,31.422273490100004,1.4401232595200002,5
19.898068,139.0409,295.6382,427.714,1.0,32.1900070597,31.0857706943,32.1715404165,1.3238195671,5
19.898068,139.0409,295.6382,427.714,1.0,31.543559425700003,31.7269474208,32.3370282667,1.51236147319,5
19.898068,139.0409,295.6382,427.714,1.0,32.20016508,32.0035066397,31.599311054,1.16351033591,5
19.898068,139.0409,295.6382,427.714,1.0,32.6576897767,31.1833628931,31.7103977155,1.56110988713,5
22.760704,139.0409,330.7666,427.714,1.0,32.1360275094,31.1135369634,32.361753760300005,1.24305607473,5
22.760704,139.0409,330.7666,427.714,1.0,31.7338160959,31.908169775799998,32.0962095812,1.517806985,5
22.760704,139.0409,330.7666,427.714,1.0,32.432600630799996,31.7528662936,31.443843650700003,1.39601818653,5
22.760704,139.0409,330.7666,427.714,1.0,32.4608615085,31.0806745473,32.1873179596,1.30945513873,5
22.760704,139.0409,330.7666,427.714,1.0,31.735793950500003,31.5242564702,32.671752176999995,1.53493878727,5
22.760704,139.0409,330.7666,427.714,1.0,31.8812864255,32.0317030028,32.037867791,1.26453475778,5
10.626545,148.5719,338.4681,427.714,1.0,32.4597126646,31.4325119321,31.986072978800006,1.37731542489,165
10.626545,148.5719,338.4681,427.714,1.0,32.0516678204,31.0248916392,32.6224473144,1.37018318021,165
10.626545,148.5719,338.4681,427.714,1.0,31.4045817704,31.885946419499998,32.4095063663,1.47535821177,120
10.626545,148.5719,338.4681,427.714,1.0,32.166307291,31.9845452125,31.702335409699998,1.25763958163,165
10.626545,148.5719,338.4681,427.714,1.0,32.4396005775,31.262452382600003,32.1216497437,1.35198685171,165
10.626545,148.5719,338.4681,427.714,1.0,31.7827450902,31.5397924268,32.5847209434,1.28958364693,130
10.626545,148.5719,338.4681,427.714,1.0,31.6903673798,32.2852314414,31.944513583000003,1.5605407485299998,120
19.589831,185.2452,338.4681,427.714,1.0,32.2888923414,31.7846027963,31.4506363423,1.27811926079,5
19.589831,185.2452,338.4681,427.714,1.0,32.1658704079,31.270088439600002,32.2645429922,1.40249914682,5
19.589831,185.2452,338.4681,427.714,1.0,31.4385033848,31.9398787775,32.2572850897,1.26791221071,5
19.589831,185.2452,338.4681,427.714,1.0,32.098438324,32.1052408688,31.4804599527,1.62647867268,5
19.589831,185.2452,338.4681,427.714,1.0,32.5962505211,31.4140860539,31.876110679099998,1.7054463239500002,5
19.589831,185.2452,338.4681,427.714,1.0,31.980003056399998,31.1930304911,32.4094710033,1.25633552595,5
19.959105,228.5786,338.4681,427.714,1.0,31.8488358146,31.9210237532,32.020986783000005,1.36246958245,5
19.959105,228.5786,338.4681,427.714,1.0,32.5690997461,31.6300090555,31.390333512199998,1.55647610819,5
19.959105,228.5786,338.4681,427.714,1.0,32.4954984997,30.9712972731,32.079672353,1.5663771329799998,5
19.959105,228.5786,338.4681,427.714,1.0,31.813523185900003,31.6097381821,32.484696125300005,1.19569314116,5
19.959105,228.5786,338.4681,427.714,1.0,32.0264724075,32.0518255778,31.821488733600006,1.299735077,5
19.959105,228.5786,338.4681,427.714,1.0,32.5512345461,31.3512373476,31.959116437600002,1.35937382137,5
19.959105,228.5786,338.4681,427.714,1.0,32.084396317,31.0705696064,32.709234905900004,1.38853996162,5
19.959105,228.5786,338.4681,427.714,1.0,31.420404565100004,31.8624652131,32.524597034,1.1576689101200002,5
20.044557,269.2452,338.4681,427.714,1.0,32.1632883391,31.8281628603,31.7554943558,1.55174556809,5
20.044557,269.2452,338.4681,427.714,1.0,32.372143764099995,31.1040559226,32.298624192,1.53120901824,5
20.044557,269.2452,338.4681,427.714,1.0,31.601430062800002,31.4389673575,32.586026274299996,1.55456381295,5
20.044557,269.2452,338.4681,427.714,1.0,31.6935730852,32.2279639574,31.963572477899998,1.44385409862,5
20.044557,269.2452,338.4681,427.714,1.0,32.3087299561,31.781710795100004,31.6306962148,1.54210810917,5
20.044557,269.2452,338.4681,427.714,1.0,32.1479644512,31.2600520165,32.3538760322,1.52879784404,5
20.169683,311.9119,338.4681,427.714,1.0,31.454461541,32.099702402300004,32.3140571988,1.4090026370700002,5
20.169683,311.9119,338.4681,427.714,1.0,32.0801931936,32.1870369504,31.3918381837,1.61577604181,5
20.169683,311.9119,338.4681,427.714,1.0,32.393889746599996,31.352827829200002,31.793808542199997,1.60029664424,5
20.169683,311.9119,338.4681,427.714,1.0,31.842312122800003,31.506364261399998,32.4276831965,1.49686618974,5
20.169683,311.9119,338.4681,427.714,1.0,31.7268466231,32.0625874885,31.8583354546,1.45153877833,5
20.169683,311.9119,338.4681,427.714,1.0,32.6182485072,31.787570541100006,31.4586841727,1.4655935583000002,5
20.169683,311.9119,338.4681,427.714,1.0,32.5311893939,30.9972915282,32.135770366100004,1.595301416,5
20.053713,350.5786,338.4681,427.714,1.0,31.8305950817,31.5220868528,32.3631372257,1.35417459115,165
20.053713,350.5786,338.4681,427.714,1.0,32.244259408000005,31.861706053000002,31.6438889661,1.3586891345299998,170
20.053713,350.5786,338.4681,427.714,1.0,32.6386008495,31.164351826999997,31.797558094699998,1.40710817497,45
20.053713,350.5786,338.4681,427.714,1.0,32.128214707199994,31.120984955700003,32.492147331700004,1.5307174249000002,25
20.053713,350.5786,338.4681,427.714,1.0,31.6110136048,32.0082870209,32.4154756453,1.49201421391,170
19.998779000000006,392.5786,338.4681,427.714,1.0,32.330266358,31.804989627399998,31.7733885798,1.71251629591,170
19.998779000000006,392.5786,338.4681,427.714,1.0,32.3738451228,31.134320308000003,32.473971955500005,1.5181855063999998,45
19.998779000000006,392.5786,338.4681,427.714,1.0,31.58180175,31.5195767642,32.8203483605,1.5812509479,165
19.998779000000006,392.5786,338.4681,427.714,1.0,31.661051704499997,32.015564191100005,31.986840636100002,1.50462709227,170
19.998779000000006,392.5786,338.4681,427.714,1.0,32.348704332,31.5212285949,31.89008651,1.53085929484,170
19.998779000000006,392.5786,338.4681,427.714,1.0,32.0271886447,31.155906981100006,32.5409625957,1.4313874221599998,45
19.998779000000006,392.5786,338.4681,427.714,1.0,31.4649667831,32.1611226789,32.3528382437,1.4728635210299998,160
19.998779000000006,392.5786,338.4681,427.714,1.0,32.2212079289,32.3584331681,31.539888799699998,1.46118893692,170
20.215461,433.9119,338.4681,427.714,1.0,32.3577520982,31.4633155813,31.9770596692,1.47076349386,170
20.215461,433.9119,338.4681,427.714,1.0,31.6932274981,31.649393413400002,32.494456392,1.35665201326,170
20.215461,433.9119,338.4681,427.714,1.0,31.6508221422,32.2128100141,31.8399395993,1.43622049032,165
20.215461,433.9119,338.4681,427.714,1.0,32.406686547199996,31.7661434746,31.3799896336,1.20058878245,165
20.215461,433.9119,338.4681,427.714,1.0,32.37214605760001,31.122222829499997,32.203685273699996,1.5798540624,45
20.020142,477.2452,338.4681,427.714,1.0,31.7508927551,31.7892007284,32.2875822702,1.45890984646,170
20.020142,477.2452,338.4681,427.714,1.0,32.363364049,32.0593078578,31.546264329,1.50394234514,170
20.020142,477.2452,338.4681,427.714,1.0,32.754931806900004,31.255230054299997,31.830586176500002,1.42211792875,160
20.020142,477.2452,338.4681,427.714,1.0,32.0669290805,31.0671593508,32.3697646592,1.27113565463,130
20.020142,477.2452,338.4681,427.714,1.0,31.7500139003,31.8947629999,32.1235008492,1.44719842524,170
20.020142,477.2452,338.4681,427.714,1.0,32.5128429954,31.6398117472,31.589270427,1.20404548754,170
19.98352,516.5786,338.4681,427.714,1.0,32.4783815798,31.0035950305,32.3578307098,1.7328805508,45
19.98352,516.5786,338.4681,427.714,1.0,31.706825112399997,31.6142784005,32.7871613628,1.4398690393,170
19.98352,516.5786,338.4681,427.714,1.0,31.879421220900003,32.0790761224,32.0424891906,1.5229654152,170
19.98352,516.5786,338.4681,427.714,1.0,32.389198729099995,31.3966465542,32.0964107758,1.48519413831,190
19.98352,516.5786,338.4681,427.714,1.0,31.9365860745,30.9954233871,32.7250925591,1.50134281002,45
19.98352,516.5786,338.4681,427.714,1.0,31.345649441,31.9062449702,32.3504774386,1.20777727249,160
19.833979,559.9119,338.4681,427.714,1.0,32.2084736088,32.0334267323,31.6810219371,1.52960505259,165
19.833979,559.9119,338.4681,427.714,1.0,32.3438928423,31.2792401787,32.131484581900004,1.50696383903,190
19.833979,559.9119,338.4681,427.714,1.0,31.6021503396,31.7464843809,32.4996675241,1.5147767470700002,170
19.833979,559.9119,338.4681,427.714,1.0,31.7302877837,32.4615170132,31.8158622279,1.50585286511,165
19.833979,559.9119,338.4681,427.714,1.0,32.2888190729,31.884382953699998,31.4926674465,1.67709629709,165
19.833979,559.9119,338.4681,427.714,1.0,32.0431595796,31.220234058000003,32.2280030155,1.4543336512399998,45
19.833979,559.9119,338.4681,427.714,1.0,31.5109531902,31.9155047904,32.227252048000004,1.5198070729,160
19.833979,559.9119,338.4681,427.714,1.0,32.2338216742,31.984215643800002,31.4105698732,1.5694675559600002,165
20.191046,601.2452,338.4681,427.714,1.0,32.737434608,31.3822475016,31.9095740962,1.57673679313,165
20.191046,601.2452,338.4681,427.714,1.0,32.3534967857,31.606908126500002,32.7081650815,1.73216327086,190
20.191046,601.2452,338.4681,427.714,1.0,32.5600574442,32.6801907013,32.4705755856,1.44505847159,190
20.191046,601.2452,338.4681,427.714,1.0,32.847155734,31.7957780967,31.814521226799997,1.53791134152,165
20.191046,601.2452,338.4681,427.714,1.0,31.952219570100002,30.489966971599998,31.7811892625,1.27071327542,130
20.368053,649.9119,338.4681,427.714,1.0,31.1460336059,30.7684358912,31.767532196199998,1.07905290576,130
20.368053,649.9119,338.4681,427.714,1.0,31.4563679659,31.304621404099997,31.2474099428,1.09897367333,160
20.368053,649.9119,338.4681,427.714,1.0,32.1877112398,31.128006935100004,31.516201856,1.7033111871899995,85
20.368053,649.9119,338.4681,427.714,1.0,31.834596443000002,30.758570748,32.2243960211,1.20727424218,130
